"brand","title","stars","price","price/currency","price/value","url"
"Dell","Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 16GB / 512GB SSD / 15.6"" (39.562cm) FHD with Comfort View/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Color/ 1.69kg","3.4",,"₹","48990","https://www.amazon.in/dp/B0C15CDKTN"
"Dell","Dell XPS 9320 Laptop, Intel Evo Platform Powered by Intel Core i7-1360P processor/32GB/1TB SSD/13.4"" (34.03cm) UHD+ AR 500 nits Touch/Backlit KB + FPR/Win 11 + MSO'21/15 Month McAfee/Platinum/1.23kg","5",,"₹","201990","https://www.amazon.in/dp/B0C6L3YF54"
"Dell","Dell Inspiron 3520 Laptop,12th Gen Intel Core i3-1215, Windows 11 + MSO'21, McAfee 15 Months, 8GB, 512GB SSD, 15.6"" (39.62Cms) 3 Sided Narrow Border Design with 120Hz FHD Display, Black, 1.65Kgs","3.3",,"₹","37440","https://www.amazon.in/dp/B0BH4RQ4WV"
"Dell","Dell Inspiron 7430 2in1 Touch Laptop, Intel Core i5-1335U Processor/8GB LP DDR5/1TB SSD/14.0"" (35.56cm) FHD+ WVA with Comfortview Support Active Pen/Win11+MSO'21/15 Month McAfee/Platinum Silver/1.58kg","3.9",,"₹","76990","https://www.amazon.in/dp/B0CCSQYP9K"
"Dell","Dell New G15 5521 SE Gaming Laptop, Intel Core i7-12700H Processor/16GB/1TB SSD/NVIDIA RTX 3060 (6GB GDDR6)/15.6"" (39.62cm) QHD WVA 240 Hz 400 nits/Backlit KB RGB/Obsidian Black/2.81kg (D560738WIN9B)","3.8",,"₹","127999","https://www.amazon.in/dp/B09XXNJZH6"
"Dell","Dell Xps 9315 2In1 Laptop,I7-1250U,16Gb Lp Ddr4,1Tb Ssd,Integrated,13.0"" (33.02Cms) 3K Ar+As Gorilla Glass 500 Nits Touch,Xps Stylus,Win 11+ Mso'21,Sky (D560077Win9S,1.12Kgs),Intel","1",,"₹","160250","https://www.amazon.in/dp/B0BHYR8MKD"
"Dell","Dell New Alienware X15 R2 Gaming Laptop, Intel Core I7-12700H Processor/ 16Gb LP DDR5/ 1Tb SSD/Nvidia RTX 3060 (6Gb GDDR6)/ 15.6"" (39.62cm) FHD360Hz 300Nits/ Win 11 + MSO'21/ Alien fx KB/ 2.34kg","5",,"₹","246490","https://www.amazon.in/dp/B09TNZHD43"
"Dell","DELL Inspiron 7425 2in1 Laptop - AMD Ryzen7-5825U, Windows 11+MSO'21, 16 GB GDDR4, 512GB SSD, 14""/35.56Cms FHD+ Touch 250 nits, Active Pen, Backlit KB + FPR (D560733WIN9P, 1.7Kgs)","4.2",,"₹","84990","https://www.amazon.in/dp/B09VH1YWT5"
"Dell","Dell Inspiron 3511 Laptop, Intel Core I5-1135G7 Processor/ 8GB/ 512GB SSD/ 15.6"" (39.62cm) FHD Display/Backlit KB/Windows 11 + MSO'21/15 Month McAfee/Platinum Silver/ 1.8kg","3.1",,"₹","48990","https://www.amazon.in/dp/B09TNXR2MF"
"Dell","Dell 15 New Inspiron 3511 Laptop (2021) 15.6 Inches Fhd 11 Th Gen Intel Core I5-1135G7 Windows 10 + Ms Office 8Gb -512Gb Ssd - 2Gb Gddr5 Nvidia Mx350 Backlit Keyboard (D560578Win9Sl)- Platinum Silver","2.1",,"₹","56990","https://www.amazon.in/dp/B09JZRB23N"
